Trip_ID,From,To,Distance_KM,Bus_Type,Seats,Fuel_Price,Fuel_Average_KM_L,Fuel_Consumed_Liters,Fuel_Cost_Complete_Trip,Toll_Plaza,Police_Challan,Maintenance,Other_Expense,Driver_Helper_Fee,Total_Trip_Cost,Booking_Price,Profit
TRP03983,Sheikhupura,Layyah,499,Non-AC,72,269.5,4.0,124.75,33620.12,1746.5,0,998.0,1500,5258.98,37864.62,52589.75,14725.13
TRP03984,Faisalabad,Toba Tek Singh,243,Non-AC,72,267.69,4.0,60.75,16262.17,850.5,0,486.0,1500,2652.59,19098.67,26525.93,7427.26
TRP03985,Rajanpur,Bahawalnagar,555,Non-AC,72,291.16,4.0,138.75,40398.45,1942.5,0,1110.0,1500,6243.19,44950.95,62431.87,17480.92
TRP03986,Mandi Bahauddin,Faisalabad,249,Non-AC,72,304.9,4.0,62.25,18980.02,871.5,0,498.0,1500,3034.66,21849.52,30346.56,8497.04
TRP03987,Gujrat,Bahawalnagar,549,Non-AC,72,317.68,4.0,137.25,43601.58,1921.5,0,1098.0,1500,6683.48,48121.08,66834.83,18713.75
TRP03988,Layyah,Chiniot,97,Non-AC,72,313.51,4.0,24.25,7602.62,339.5,0,194.0,1500,1338.35,9636.12,13383.5,3747.38
TRP03989,Sialkot,Pakpattan,535,Non-AC,72,294.63,4.0,133.75,39406.76,1872.5,0,1070.0,1500,6090.18,43849.26,60901.75,17052.49
TRP03990,Gujrat,Sheikhupura,267,Non-AC,72,312.0,4.0,66.75,20826.0,934.5,0,534.0,1500,3304.79,23794.5,33047.92,9253.42
TRP03991,Dera Ghazi Khan,Gujrat,513,Non-AC,72,276.95,4.0,128.25,35518.84,1795.5,0,1026.0,1500,5533.38,39840.34,55333.81,15493.47
TRP03992,Rawalpindi,Rahim Yar Khan,578,Non-AC,72,266.18,4.0,144.5,38463.01,2023.0,0,1156.0,1500,5991.95,43142.01,59919.46,16777.45
TRP03993,Gujranwala,Nankana Sahib,382,Non-AC,72,280.32,4.0,95.5,26770.56,1337.0,0,764.0,1500,4218.27,30371.56,42182.72,11811.16
TRP03994,Lahore,Chiniot,517,Non-AC,72,302.53,4.0,129.25,39102.0,1809.5,0,1034.0,1500,6034.1,43445.5,60340.97,16895.47
TRP03995,Vehari,Khanewal,596,Non-AC,72,280.05,4.0,149.0,41727.45,2086.0,0,1192.0,1500,6459.09,46505.45,64590.9,18085.45
TRP03996,Rawalpindi,Multan,480,Non-AC,72,261.54,4.0,120.0,31384.8,1680.0,0,960.0,1500,4934.0,35524.8,49340.0,13815.2
TRP03997,Faisalabad,Sialkot,546,Non-AC,72,297.83,4.0,136.5,40653.79,1911.0,0,1092.0,1500,6271.78,45156.79,62717.76,17560.97
TRP03998,Chakwal,Kot Addu,220,Non-AC,72,315.96,4.0,55.0,17377.8,770.0,0,440.0,1500,2789.97,20087.8,27899.72,7811.92
TRP03999,Attock,Bahawalnagar,307,Non-AC,72,312.75,4.0,76.75,24003.56,1074.5,0,614.0,1500,3776.68,27192.06,37766.75,10574.69
TRP04000,Rawalpindi,Wah Cantt,510,Non-AC,72,316.69,4.0,127.5,40377.97,1785.0,0,1020.0,1500,6205.97,44682.97,62059.68,17376.71
TRP04001,Layyah,Jhang,290,Non-AC,72,311.15,4.0,72.5,22558.38,1015.0,0,580.0,1500,3562.97,25653.38,35629.69,9976.31
TRP04002,Kot Addu,Hafizabad,476,Non-AC,72,261.46,4.0,119.0,31113.74,1666.0,0,952.0,1500,4893.3,35231.74,48932.97,13701.23
TRP04003,Attock,Rahim Yar Khan,460,Non-AC,72,273.16,4.0,115.0,31413.4,1610.0,0,920.0,1500,4922.69,35443.4,49226.94,13783.54
TRP04004,Faisalabad,Khanewal,339,Non-AC,72,296.21,4.0,84.75,25103.8,1186.5,0,678.0,1500,3953.93,28468.3,39539.31,11071.01
TRP04005,Dera Ghazi Khan,Sheikhupura,387,Non-AC,72,272.2,4.0,96.75,26335.35,1354.5,0,774.0,1500,4161.65,29963.85,41616.46,11652.61
TRP04006,Sialkot,Mandi Bahauddin,149,Non-AC,72,311.35,4.0,37.25,11597.79,521.5,0,298.0,1500,1932.96,13917.29,19329.57,5412.28
TRP04007,Layyah,Jhang,443,Non-AC,72,271.19,4.0,110.75,30034.29,1550.5,0,886.0,1500,4718.16,33970.79,47181.65,13210.86
TRP04008,Lodhran,Rajanpur,560,Non-AC,72,262.27,4.0,140.0,36717.8,1960.0,0,1120.0,1500,5735.81,41297.8,57358.06,16060.26
TRP04009,Jhelum,Rajanpur,103,Non-AC,72,287.23,4.0,25.75,7396.17,360.5,0,206.0,1500,1314.26,9462.67,13142.6,3679.93
TRP04010,Kot Addu,Hafizabad,254,Non-AC,72,266.92,4.0,63.5,16949.42,889.0,0,508.0,1500,2756.45,19846.42,27564.47,7718.05
TRP04011,Rajanpur,Mandi Bahauddin,427,Non-AC,72,311.27,4.0,106.75,33228.07,1494.5,0,854.0,1500,5149.52,37076.57,51495.24,14418.67
TRP04012,Layyah,Chiniot,123,Non-AC,72,310.66,4.0,30.75,9552.8,430.5,0,246.0,1500,1629.07,11729.3,16290.69,4561.39
TRP04013,Khushab,Gujrat,456,Non-AC,72,284.91,4.0,114.0,32479.74,1596.0,0,912.0,1500,5067.74,36487.74,50677.42,14189.68
TRP04014,Sheikhupura,Chowk Munda,481,Non-AC,72,285.89,4.0,120.25,34378.27,1683.5,0,962.0,1500,5350.52,38523.77,53505.24,14981.47
TRP04015,Bhakkar,Muzaffargarh,110,Non-AC,72,290.96,4.0,27.5,8001.4,385.0,0,220.0,1500,1403.67,10106.4,14036.67,3930.27
TRP04016,Kot Addu,Lodhran,432,Non-AC,72,299.2,4.0,108.0,32313.6,1512.0,0,864.0,1500,5026.33,36189.6,50263.33,14073.73
TRP04017,Layyah,Wah Cantt,314,Non-AC,72,294.01,4.0,78.5,23079.78,1099.0,0,628.0,1500,3653.72,26306.78,36537.19,10230.41
TRP04018,Toba Tek Singh,Bahawalnagar,324,Non-AC,72,311.28,4.0,81.0,25213.68,1134.0,0,648.0,1500,3957.73,28495.68,39577.33,11081.65
TRP04019,Kasur,Chowk Munda,155,Non-AC,72,316.65,4.0,38.75,12270.19,542.5,0,310.0,1500,2030.93,14622.69,20309.29,5686.6
TRP04020,Sargodha,Chakwal,396,Non-AC,72,286.21,4.0,99.0,28334.79,1386.0,0,792.0,1500,4446.22,32012.79,44462.21,12449.42
TRP04021,Hafizabad,Bhakkar,104,Non-AC,72,284.31,4.0,26.0,7392.06,364.0,0,208.0,1500,1314.45,9464.06,13144.53,3680.47
TRP04022,Rangpur,Khushab,193,Non-AC,72,308.82,4.0,48.25,14900.57,675.5,0,386.0,1500,2425.29,17462.07,24252.88,6790.81
TRP04023,Bahawalpur,Layyah,581,Non-AC,72,312.59,4.0,145.25,45403.7,2033.5,0,1162.0,1500,6958.22,50099.2,69582.22,19483.02
TRP04024,Bahawalnagar,Layyah,254,Non-AC,72,287.34,4.0,63.5,18246.09,889.0,0,508.0,1500,2936.54,21143.09,29365.4,8222.31
TRP04025,Sialkot,Khushab,165,Non-AC,72,301.51,4.0,41.25,12437.29,577.5,0,330.0,1500,2061.78,14844.79,20617.76,5772.97
TRP04026,Muzaffargarh,Rahim Yar Khan,480,Non-AC,72,288.27,4.0,120.0,34592.4,1680.0,0,960.0,1500,5379.5,38732.4,53795.0,15062.6
TRP04027,Jhang,Gujrat,397,Non-AC,72,274.19,4.0,99.25,27213.36,1389.5,0,794.0,1500,4291.23,30896.86,42912.31,12015.45
TRP04028,Rahim Yar Khan,Chakwal,335,Non-AC,72,309.93,4.0,83.75,25956.64,1172.5,0,670.0,1500,4069.33,29299.14,40693.25,11394.11
TRP04029,Nankana Sahib,Attock,223,Non-AC,72,262.0,4.0,55.75,14606.5,780.5,0,446.0,1500,2407.36,17333.0,24073.61,6740.61
TRP04030,Khushab,Kot Addu,248,Non-AC,72,278.19,4.0,62.0,17247.78,868.0,0,496.0,1500,2793.3,20111.78,27933.03,7821.25
TRP04031,Bahawalpur,Lodhran,312,Non-AC,72,275.0,4.0,78.0,21450.0,1092.0,0,624.0,1500,3425.83,24666.0,34258.33,9592.33
TRP04032,Bahawalnagar,Chowk Munda,139,Non-AC,72,277.75,4.0,34.75,9651.81,486.5,0,278.0,1500,1655.04,11916.31,16550.43,4634.12
TRP04033,Layyah,Jhelum,314,Non-AC,72,268.11,4.0,78.5,21046.64,1099.0,0,628.0,1500,3371.34,24273.64,33713.39,9439.75
TRP04034,Muzaffargarh,Sialkot,313,Non-AC,72,284.63,4.0,78.25,22272.3,1095.5,0,626.0,1500,3540.81,25493.8,35408.06,9914.26
TRP04035,Chiniot,Vehari,311,Non-AC,72,268.18,4.0,77.75,20850.99,1088.5,0,622.0,1500,3341.87,24061.49,33418.74,9357.25
TRP04036,Bhakkar,Sahiwal,582,Non-AC,72,263.32,4.0,145.5,38313.06,2037.0,0,1164.0,1500,5974.18,43014.06,59741.75,16727.69
TRP04037,Layyah,Bahawalpur,460,Non-AC,72,294.49,4.0,115.0,33866.35,1610.0,0,920.0,1500,5263.38,37896.35,52633.82,14737.47
TRP04038,Dera Ghazi Khan,Rajanpur,443,Non-AC,72,271.62,4.0,110.75,30081.92,1550.5,0,886.0,1500,4724.78,34018.42,47247.81,13229.39
TRP04039,Rawalpindi,Chiniot,225,Non-AC,72,319.07,4.0,56.25,17947.69,787.5,0,450.0,1500,2872.94,20685.19,28729.43,8044.24
TRP04040,Rangpur,Bhakkar,536,Non-AC,72,260.51,4.0,134.0,34908.34,1876.0,0,1072.0,1500,5466.16,39356.34,54661.58,15305.24
TRP04041,Gujrat,Bhakkar,343,Non-AC,72,306.59,4.0,85.75,26290.09,1200.5,0,686.0,1500,4121.75,29676.59,41217.49,11540.9
TRP04042,Mianwali,Mandi Bahauddin,120,Non-AC,72,279.73,4.0,30.0,8391.9,420.0,0,240.0,1500,1465.54,10551.9,14655.42,4103.52
TRP04043,Chiniot,Okara,189,Non-AC,72,260.93,4.0,47.25,12328.94,661.5,0,378.0,1500,2065.06,14868.44,20650.61,5782.17
TRP04044,Bahawalnagar,Bhakkar,447,Non-AC,72,283.22,4.0,111.75,31649.84,1564.5,0,894.0,1500,4945.6,35608.34,49456.03,13847.69
TRP04045,Mianwali,Sheikhupura,83,Non-AC,72,283.32,4.0,20.75,5878.89,290.5,0,166.0,1500,1088.25,7835.39,10882.49,3047.1
TRP04046,Rahim Yar Khan,Chakwal,245,Non-AC,72,304.8,4.0,61.25,18669.0,857.5,0,490.0,1500,2988.4,21516.5,29884.03,8367.53
TRP04047,Chiniot,Okara,553,Non-AC,72,292.98,4.0,138.25,40504.49,1935.5,0,1106.0,1500,6256.39,45045.99,62563.88,17517.89
TRP04048,Lahore,Lodhran,171,Non-AC,72,293.85,4.0,42.75,12562.09,598.5,0,342.0,1500,2083.69,15002.59,20836.93,5834.34
TRP04049,Jhelum,Lodhran,284,Non-AC,72,309.36,4.0,71.0,21964.56,994.0,0,568.0,1500,3475.91,25026.56,34759.11,9732.55
TRP04050,Sheikhupura,Sialkot,479,Non-AC,72,283.03,4.0,119.75,33892.84,1676.5,0,958.0,1500,5281.58,38027.34,52815.75,14788.41
TRP04051,Narowal,Muzaffargarh,225,Non-AC,72,279.0,4.0,56.25,15693.75,787.5,0,450.0,1500,2559.9,18431.25,25598.96,7167.71
TRP04052,Gujrat,Jhelum,320,Non-AC,72,290.21,4.0,80.0,23216.8,1120.0,0,640.0,1500,3677.33,26476.8,36773.33,10296.53
TRP04053,Bahawalpur,Chiniot,242,Non-AC,72,286.49,4.0,60.5,17332.65,847.0,0,484.0,1500,2800.51,20163.65,28005.07,7841.42
TRP04054,Vehari,Rahim Yar Khan,581,Non-AC,72,288.98,4.0,145.25,41974.35,2033.5,0,1162.0,1500,6481.92,46669.85,64819.24,18149.39
TRP04055,Lodhran,Dera Ghazi Khan,438,Non-AC,72,302.36,4.0,109.5,33108.42,1533.0,0,876.0,1500,5141.31,37017.42,51413.08,14395.66
TRP04056,Kasur,Nankana Sahib,242,Non-AC,72,294.62,4.0,60.5,17824.51,847.0,0,484.0,1500,2868.82,20655.51,28688.21,8032.7
TRP04057,Chakwal,Gujrat,386,Non-AC,72,306.9,4.0,96.5,29615.85,1351.0,0,772.0,1500,4616.51,33238.85,46165.07,12926.22
TRP04058,Rahim Yar Khan,Kot Addu,412,Non-AC,72,288.72,4.0,103.0,29738.16,1442.0,0,824.0,1500,4653.36,33504.16,46533.56,13029.4
TRP04059,Lodhran,Rajanpur,322,Non-AC,72,278.57,4.0,80.5,22424.88,1127.0,0,644.0,1500,3568.87,25695.88,35688.72,9992.84
TRP04060,Faisalabad,Kot Addu,280,Non-AC,72,277.54,4.0,70.0,19427.8,980.0,0,560.0,1500,3120.53,22467.8,31205.28,8737.48
TRP04061,Khushab,Vehari,582,Non-AC,72,283.69,4.0,145.5,41276.89,2037.0,0,1164.0,1500,6385.82,45977.89,63858.18,17880.29
TRP04062,Kasur,Nankana Sahib,382,Non-AC,72,308.34,4.0,95.5,29446.47,1337.0,0,764.0,1500,4589.93,33047.47,45899.26,12851.79
TRP04063,Layyah,Wah Cantt,117,Non-AC,72,303.95,4.0,29.25,8890.54,409.5,0,234.0,1500,1532.51,11034.04,15325.06,4291.02
TRP04064,Bahawalnagar,Sargodha,80,Non-AC,72,296.54,4.0,20.0,5930.8,280.0,0,160.0,1500,1093.17,7870.8,10931.67,3060.87
TRP04065,Attock,Chakwal,492,Non-AC,72,286.81,4.0,123.0,35277.63,1722.0,0,984.0,1500,5483.84,39483.63,54838.38,15354.75
TRP04066,Khanewal,Chowk Munda,508,Non-AC,72,266.83,4.0,127.0,33887.41,1778.0,0,1016.0,1500,5302.97,38181.41,53029.74,14848.33
TRP04067,Mandi Bahauddin,Rahim Yar Khan,560,Non-AC,72,286.17,4.0,140.0,40063.8,1960.0,0,1120.0,1500,6200.53,44643.8,62005.28,17361.48
TRP04068,Pakpattan,Rahim Yar Khan,430,Non-AC,72,270.71,4.0,107.5,29101.32,1505.0,0,860.0,1500,4578.66,32966.32,45786.56,12820.24
TRP04069,Rawalpindi,Chakwal,130,Non-AC,72,278.85,4.0,32.5,9062.62,455.0,0,260.0,1500,1566.34,11277.62,15663.36,4385.74
TRP04070,Mandi Bahauddin,Sialkot,146,Non-AC,72,311.2,4.0,36.5,11358.8,511.0,0,292.0,1500,1897.47,13661.8,18974.72,5312.92
TRP04071,Pakpattan,Lodhran,560,Non-AC,72,265.7,4.0,140.0,37198.0,1960.0,0,1120.0,1500,5802.5,41778.0,58025.0,16247.0
TRP04072,Bahawalnagar,Bhakkar,435,Non-AC,72,306.16,4.0,108.75,33294.9,1522.5,0,870.0,1500,5164.92,37187.4,51649.17,14461.77
TRP04073,Rangpur,Gujrat,518,Non-AC,72,266.79,4.0,129.5,34549.31,1813.0,0,1036.0,1500,5402.54,38898.31,54025.43,15127.12
TRP04074,Dera Ghazi Khan,Mandi Bahauddin,284,Non-AC,72,295.12,4.0,71.0,20953.52,994.0,0,568.0,1500,3335.49,24015.52,33354.89,9339.37
TRP04075,Bahawalnagar,Kasur,543,Non-AC,72,262.9,4.0,135.75,35688.67,1900.5,0,1086.0,1500,5579.89,40175.17,55798.85,15623.68
TRP04076,Rajanpur,Khushab,319,Non-AC,72,298.46,4.0,79.75,23802.18,1116.5,0,638.0,1500,3757.87,27056.68,37578.72,10522.04
TRP04077,Dera Ghazi Khan,Kasur,184,Non-AC,72,272.57,4.0,46.0,12538.22,644.0,0,368.0,1500,2090.31,15050.22,20903.08,5852.86
TRP04078,Bahawalnagar,Kasur,576,Non-AC,72,314.26,4.0,144.0,45253.44,2016.0,0,1152.0,1500,6933.53,49921.44,69335.33,19413.89
TRP04079,Okara,Mianwali,237,Non-AC,72,319.51,4.0,59.25,18930.97,829.5,0,474.0,1500,3018.68,21734.47,30186.76,8452.29
TRP04080,Khushab,Kot Addu,390,Non-AC,72,299.81,4.0,97.5,29231.47,1365.0,0,780.0,1500,4566.18,32876.47,45661.76,12785.29
TRP04081,Bahawalpur,Jhelum,542,Non-AC,72,301.6,4.0,135.5,40866.8,1897.0,0,1084.0,1500,6298.31,45347.8,62983.06,17635.26
TRP04082,Sheikhupura,Wah Cantt,334,Non-AC,72,314.83,4.0,83.5,26288.31,1169.0,0,668.0,1500,4114.63,29625.31,41146.26,11520.95
TRP04083,Bahawalpur,Chowk Munda,174,Non-AC,72,309.89,4.0,43.5,13480.22,609.0,0,348.0,1500,2213.5,15937.22,22135.03,6197.81
TRP04084,Bahawalpur,Nankana Sahib,557,Non-AC,72,274.64,4.0,139.25,38243.62,1949.5,0,1114.0,1500,5945.43,42807.12,59454.33,16647.21
TRP04085,Muzaffargarh,Bahawalnagar,269,Non-AC,72,312.73,4.0,67.25,21031.09,941.5,0,538.0,1500,3334.8,24010.59,33348.04,9337.45
TRP04086,Rajanpur,Gujrat,502,Non-AC,72,288.11,4.0,125.5,36157.81,1757.0,0,1004.0,1500,5613.72,40418.81,56137.24,15718.43
TRP04087,Layyah,Gujrat,212,Non-AC,72,261.57,4.0,53.0,13863.21,742.0,0,424.0,1500,2295.72,16529.21,22957.24,6428.03
TRP04088,Chowk Munda,Toba Tek Singh,589,Non-AC,72,261.97,4.0,147.25,38575.08,2061.5,0,1178.0,1500,6015.91,43314.58,60159.14,16844.56
TRP04089,Nankana Sahib,Kot Addu,489,Non-AC,72,316.15,4.0,122.25,38649.34,1711.5,0,978.0,1500,5949.84,42838.84,59498.39,16659.55
TRP04090,Kasur,Rahim Yar Khan,372,Non-AC,72,318.96,4.0,93.0,29663.28,1302.0,0,744.0,1500,4612.4,33209.28,46124.0,12914.72
TRP04091,Rangpur,Toba Tek Singh,194,Non-AC,72,275.55,4.0,48.5,13364.18,679.0,0,388.0,1500,2212.66,15931.18,22126.64,6195.46
TRP04092,Bahawalpur,Lodhran,338,Non-AC,72,314.35,4.0,84.5,26562.58,1183.0,0,676.0,1500,4155.78,29921.58,41557.75,11636.17
TRP04093,Sargodha,Rangpur,378,Non-AC,72,314.89,4.0,94.5,29757.1,1323.0,0,756.0,1500,4630.01,33336.1,46300.14,12964.04
TRP04094,Lodhran,Mianwali,580,Non-AC,72,261.1,4.0,145.0,37859.5,2030.0,0,1160.0,1500,5909.65,42549.5,59096.53,16547.03
TRP04095,Nankana Sahib,Chakwal,542,Non-AC,72,308.28,4.0,135.5,41771.94,1897.0,0,1084.0,1500,6424.02,46252.94,64240.19,17987.25
TRP04096,Narowal,Mianwali,276,Non-AC,72,272.66,4.0,69.0,18813.54,966.0,0,552.0,1500,3032.16,21831.54,30321.58,8490.04
TRP04097,Wah Cantt,Okara,170,Non-AC,72,286.83,4.0,42.5,12190.27,595.0,0,340.0,1500,2031.29,14625.27,20312.88,5687.61
TRP04098,Rahim Yar Khan,Rangpur,547,Non-AC,72,288.97,4.0,136.75,39516.65,1914.5,0,1094.0,1500,6114.6,44025.15,61146.04,17120.89
TRP04099,Bahawalnagar,Chowk Munda,348,Non-AC,72,307.04,4.0,87.0,26712.48,1218.0,0,696.0,1500,4184.23,30126.48,41842.33,11715.85
TRP04100,Rahim Yar Khan,Jhang,140,Non-AC,72,307.53,4.0,35.0,10763.55,490.0,0,280.0,1500,1810.22,13033.55,18102.15,5068.6
TRP04101,Chowk Munda,Multan,110,Non-AC,72,310.32,4.0,27.5,8533.8,385.0,0,220.0,1500,1477.61,10638.8,14776.11,4137.31
TRP04102,Gujranwala,Rahim Yar Khan,549,Non-AC,72,314.8,4.0,137.25,43206.3,1921.5,0,1098.0,1500,6628.58,47725.8,66285.83,18560.03
TRP04103,Mianwali,Wah Cantt,593,Non-AC,72,293.59,4.0,148.25,43524.72,2075.5,0,1186.0,1500,6706.42,48286.22,67064.19,18777.97
TRP04104,Gujranwala,Hafizabad,273,Non-AC,72,276.39,4.0,68.25,18863.62,955.5,0,546.0,1500,3036.82,21865.12,30368.22,8503.1
TRP04105,Muzaffargarh,Rajanpur,415,Non-AC,72,275.57,4.0,103.75,28590.39,1452.5,0,830.0,1500,4496.23,32372.89,44962.35,12589.46
TRP04106,Gujranwala,Sargodha,328,Non-AC,72,302.32,4.0,82.0,24790.24,1148.0,0,656.0,1500,3901.98,28094.24,39019.78,10925.54
TRP04107,Attock,Lodhran,545,Non-AC,72,301.24,4.0,136.25,41043.95,1907.5,0,1090.0,1500,6325.2,45541.45,63252.01,17710.56
TRP04108,Jhelum,Okara,300,Non-AC,72,319.46,4.0,75.0,23959.5,1050.0,0,600.0,1500,3765.21,27109.5,37652.08,10542.58
TRP04109,Chakwal,Layyah,328,Non-AC,72,284.28,4.0,82.0,23310.96,1148.0,0,656.0,1500,3696.52,26614.96,36965.22,10350.26
TRP04110,Wah Cantt,Sahiwal,355,Non-AC,72,275.44,4.0,88.75,24445.3,1242.5,0,710.0,1500,3874.69,27897.8,38746.94,10849.14
TRP04111,Rahim Yar Khan,Nankana Sahib,167,Non-AC,72,300.44,4.0,41.75,12543.37,584.5,0,334.0,1500,2078.04,14961.87,20780.38,5818.51
TRP04112,Toba Tek Singh,Bhakkar,584,Non-AC,72,300.37,4.0,146.0,43854.02,2044.0,0,1168.0,1500,6745.28,48566.02,67452.81,18886.79
TRP04113,Nankana Sahib,Wah Cantt,320,Non-AC,72,298.2,4.0,80.0,23856.0,1120.0,0,640.0,1500,3766.11,27116.0,37661.11,10545.11
TRP04114,Chakwal,Nankana Sahib,315,Non-AC,72,300.62,4.0,78.75,23673.83,1102.5,0,630.0,1500,3736.99,26906.33,37369.9,10463.57
TRP04115,Rawalpindi,Hafizabad,582,Non-AC,72,278.03,4.0,145.5,40453.36,2037.0,0,1164.0,1500,6271.44,45154.36,62714.39,17560.03
TRP04116,Bhakkar,Pakpattan,581,Non-AC,72,287.38,4.0,145.25,41741.94,2033.5,0,1162.0,1500,6449.64,46437.44,64496.44,18059.0
TRP04117,Hafizabad,Sheikhupura,100,Non-AC,72,272.37,4.0,25.0,6809.25,350.0,0,200.0,1500,1230.45,8859.25,12304.51,3445.26
TRP04118,Dera Ghazi Khan,Pakpattan,495,Non-AC,72,308.08,4.0,123.75,38124.9,1732.5,0,990.0,1500,5881.58,42347.4,58815.83,16468.43
TRP04119,Chowk Munda,Sheikhupura,108,Non-AC,72,287.27,4.0,27.0,7756.29,378.0,0,216.0,1500,1368.1,9850.29,13680.96,3830.67
TRP04120,Lahore,Kasur,241,Non-AC,72,309.57,4.0,60.25,18651.59,843.5,0,482.0,1500,2982.93,21477.09,29829.29,8352.2
TRP04121,Sialkot,Sheikhupura,140,Non-AC,72,306.59,4.0,35.0,10730.65,490.0,0,280.0,1500,1805.65,13000.65,18056.46,5055.81
TRP04122,Rahim Yar Khan,Jhang,150,Non-AC,72,308.37,4.0,37.5,11563.88,525.0,0,300.0,1500,1929.01,13888.88,19290.11,5401.23
TRP04123,Okara,Rawalpindi,545,Non-AC,72,282.69,4.0,136.25,38516.51,1907.5,0,1090.0,1500,5974.17,43014.01,59741.68,16727.67
TRP04124,Sheikhupura,Chiniot,300,Non-AC,72,312.46,4.0,75.0,23434.5,1050.0,0,600.0,1500,3692.29,26584.5,36922.92,10338.42
TRP04125,Sheikhupura,Gujrat,573,Non-AC,72,306.63,4.0,143.25,43924.75,2005.5,0,1146.0,1500,6746.7,48576.25,67467.01,18890.76
TRP04126,Jhang,Okara,91,Non-AC,72,263.17,4.0,22.75,5987.12,318.5,0,182.0,1500,1109.39,7987.62,11093.92,3106.3
TRP04127,Narowal,Layyah,528,Non-AC,72,276.1,4.0,132.0,36445.2,1848.0,0,1056.0,1500,5673.5,40849.2,56735.0,15885.8
TRP04128,Kot Addu,Rawalpindi,193,Non-AC,72,313.27,4.0,48.25,15115.28,675.5,0,386.0,1500,2455.11,17676.78,24551.08,6874.3
TRP04129,Khanewal,Attock,578,Non-AC,72,287.06,4.0,144.5,41480.17,2023.0,0,1156.0,1500,6411.0,46159.17,64109.96,17950.79
TRP04130,Pakpattan,Chakwal,141,Non-AC,72,308.35,4.0,35.25,10869.34,493.5,0,282.0,1500,1825.67,13144.84,18256.72,5111.88
TRP04131,Pakpattan,Khanewal,114,Non-AC,72,288.3,4.0,28.5,8216.55,399.0,0,228.0,1500,1436.6,10343.55,14366.04,4022.49
TRP04132,Gujrat,Narowal,581,Non-AC,72,267.64,4.0,145.25,38874.71,2033.5,0,1162.0,1500,6051.42,43570.21,60514.18,16943.97
TRP04133,Bhakkar,Lahore,104,Non-AC,72,302.35,4.0,26.0,7861.1,364.0,0,208.0,1500,1379.6,9933.1,13795.97,3862.87
TRP04134,Layyah,Chiniot,91,Non-AC,72,299.15,4.0,22.75,6805.66,318.5,0,182.0,1500,1223.08,8806.16,12230.78,3424.62
TRP04135,Sahiwal,Gujrat,80,Non-AC,72,281.5,4.0,20.0,5630.0,280.0,0,160.0,1500,1051.39,7570.0,10513.89,2943.89
TRP04136,Hafizabad,Toba Tek Singh,215,Non-AC,72,274.07,4.0,53.75,14731.26,752.5,0,430.0,1500,2418.58,17413.76,24185.78,6772.02
TRP04137,Hafizabad,Bahawalpur,165,Non-AC,72,293.11,4.0,41.25,12090.79,577.5,0,330.0,1500,2013.65,14498.29,20136.51,5638.22
TRP04138,Rahim Yar Khan,Toba Tek Singh,403,Non-AC,72,275.43,4.0,100.75,27749.57,1410.5,0,806.0,1500,4370.29,31466.07,43702.87,12236.8
TRP04139,Jhang,Muzaffargarh,254,Non-AC,72,270.19,4.0,63.5,17157.06,889.0,0,508.0,1500,2785.29,20054.06,27852.86,7798.8
TRP04140,Bahawalpur,Muzaffargarh,184,Non-AC,72,260.59,4.0,46.0,11987.14,644.0,0,368.0,1500,2013.77,14499.14,20137.69,5638.55
TRP04141,Multan,Rangpur,65,Non-AC,72,274.29,4.0,16.25,4457.21,227.5,0,130.0,1500,877.04,6314.71,8770.43,2455.72
TRP04142,Hafizabad,Rangpur,224,Non-AC,72,272.56,4.0,56.0,15263.36,784.0,0,448.0,1500,2499.36,17995.36,24993.56,6998.2
TRP04143,Rajanpur,Pakpattan,433,Non-AC,72,267.79,4.0,108.25,28988.27,1515.5,0,866.0,1500,4565.25,32869.77,45652.46,12782.69
TRP04144,Narowal,Attock,398,Non-AC,72,310.0,4.0,99.5,30845.0,1393.0,0,796.0,1500,4796.39,34534.0,47963.89,13429.89
TRP04145,Sialkot,Chowk Munda,121,Non-AC,72,289.16,4.0,30.25,8747.09,423.5,0,242.0,1500,1515.64,10912.59,15156.38,4243.79
TRP04146,Wah Cantt,Chiniot,586,Non-AC,72,268.51,4.0,146.5,39336.71,2051.0,0,1172.0,1500,6119.4,44059.71,61194.04,17134.33
TRP04147,Kasur,Layyah,344,Non-AC,72,304.33,4.0,86.0,26172.38,1204.0,0,688.0,1500,4106.16,29564.38,41061.64,11497.26
TRP04148,Gujranwala,Lahore,80,Non-AC,72,313.58,4.0,20.0,6271.6,280.0,0,160.0,1500,1140.5,8211.6,11405.0,3193.4
TRP04149,Dera Ghazi Khan,Multan,176,Non-AC,72,284.95,4.0,44.0,12537.8,616.0,0,352.0,1500,2084.14,15005.8,20841.39,5835.59
TRP04150,Jhelum,Lodhran,405,Non-AC,72,263.12,4.0,101.25,26640.9,1417.5,0,810.0,1500,4217.83,30368.4,42178.33,11809.93
TRP04151,Khushab,Chiniot,147,Non-AC,72,274.38,4.0,36.75,10083.47,514.5,0,294.0,1500,1721.11,12391.97,17211.07,4819.1
TRP04152,Muzaffargarh,Lodhran,156,Non-AC,72,286.6,4.0,39.0,11177.4,546.0,0,312.0,1500,1879.92,13535.4,18799.17,5263.77
TRP04153,Multan,Nankana Sahib,300,Non-AC,72,318.56,4.0,75.0,23892.0,1050.0,0,600.0,1500,3755.83,27042.0,37558.33,10516.33
